dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
study_condition	CRC	control	control	control	control	control	CRC	control	CRC	control	CRC	control	CRC	control	CRC	CRC	control	control	control	control	control	CRC	control	control	control	CRC	control	control	CRC	CRC	control	control	control	CRC	control	control	CRC	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	control	control	control	control	control	control
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.00565	0.0	0.01087	0.0	0.1175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00412	0.0	0.0	0.0	0.0	0.0	0.52448	0.01739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.00365	0.14929	0.01228	0.0	0.0	0.00631	0.42466	0.02273	0.09119	0.03483	0.0021	0.03976	0.00441	0.28245	1.39802	0.09045	0.0	0.00251	0.0	0.0	0.0	0.0	0.0	0.00618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23614	0.0	0.02041	0.0	0.0	0.0	0.0	0.06311	0.00321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06215	0.0	0.04845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0338	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.13068	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00339	0.0	0.0	0.0	0.01724	0.0	0.02537	0.0	0.0	0.0	0.0	0.0	0.0	0.04311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.06274	0.01626	0.00651	0.0	0.0	0.2786	0.73339	0.20575	0.0	0.00332	0.22065	0.0	0.04008	1.61711	0.26062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10037	0.0	2.17261	0.0	0.0	0.0	0.0	0.0	0.00118	0.02119	0.00045	0.0	0.0	0.0	0.00494	0.0	0.0	0.0	0.03919	0.0	0.04204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087	0.0	0.0	0.0	0.0	0.0	0.0	0.01802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.01717	0.0	0.0	0.01122	0.0	0.0	0.01141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Alcaligenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.01166	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49773
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	0.0	0.0	0.02307	0.0	0.0	0.0	0.0	0	0.0	0.04937	0.0	0.0	0.0	0.0	0.0	0.0	0.04817	0.0	0.01802	0.0	0.0	0.00045	0.02318	0.0	0	0.0	0.00959	0.0	0.0	0.0	0	0.0	0	0.03508	0.0	0.00059	0.0	0.00564	0.0	0.0	0.0	0.01383	0.0	0.0	0.0	0.02311	0.03106	0.00034	0.0	0.0	0.0	0.10118	0.00591	0.00731	1.09085	0.01481	0.0	0.0	0.03196	0.0003	0.0	0.00275	0.0	0.05066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00562	0.11948	0.0	0.0	0.0	0.01256	0.02051	0.00017	0.0	0.48012	0.03707	0.0	0.0	0.08479	0.0	0.39336	0.0	0.0	0.17693	0.00993	0.0	0.0	0.47838	0.18608	0.01925	0.03016	0.00254
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.00775	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00696	0.02231	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00732	0.01963	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.00299	0.0	0.0	0.06093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00999	0.00125	0.0	0.0	0.00376	0.0	0.02334	0.0	0.0	0.01472	0.0	0.0	0.0	0.01573	0.00237	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Eikenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.0	0.01825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Kingella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	0.0	0.0004	0.00283	0.0	0.00109	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.02867	0.0	0.00501	0.01722	0.01655	0.0	0.08561	0.00717	0.0	0.0	0	0.00365	0.20045	0.06333	0.0	0.00415	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268	0.0	0.00064	0.0	0.0	0.03144	0.0	0.0	0.0125	0.01436	0.00296	0.0	0.19472	0.12768	0.24507	0.00134	0.0	0.08665	0.06873	0.0	0.0	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0233	0.0	0.0	0.00703	0.0	0.00803	0.11672	0.0	0.0	0.00408	0.0	0.0	0.0008	0.0	0.0	0.0	0.14933	0.01038	0.00286	0.0	0.24144	0.0	0.33366	0.0	0.0	0.04003	0.02087	0.10961	0.0	0.12914	0.04401	0.0	0.11866	0.0	0.08616	0.0	0.0	0.03517
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0	0.02765	0.0	0.11947	0.0	0.0	0.00756	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17449	0.01071	0.0	0.0	0.0	0.0	0.37978	0.0	0.0	0.0	0.0	0.0	0.0	0.0144	0.33183	0.0	0.16272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44332
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrionaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862	0.00279	0.00602	0.0	0.0	0.0	0.0	0.00885	0.00745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02065	0.0	0.0	0.0	0.0	0.0	0.00486	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Cardiobacterium	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.00358	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00075	0.0	0.0	0	0.0	0.23353	0.0	0.0	0.0	0	0.0	0	0.02525	0.0	0.0	0.0	0.0	0.0	0.0	0.40312	0.0	0.0	0	0.00268	0.00456	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.02605	0.00999	0.0	0.0	0.0	0.0	0.0	0.0066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22202	0	0.0	0	0.69417	0	0.0	0.0	0.0	0.0	0.0	0.30399	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.0	0.0	13.34393	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Cronobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.31167	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0029	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.5162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04851	0	0.0	0	0.00077	0	0.0	0.0	0.0	0.0	0.0	0.2442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	0.0	0.0353	0.0	0.00566	0.10986	0.65604	22.33694	0	0.1473	18.49638	0.41749	0.00497	0.0033	0.01419	0.19125	0.10768	0.0	0.11154	0	0.84094	0.08263	70.02334	0.0	0.01588	0	9.20571	0.08802	0.01134	0.03179	37.89069	0	0.23222	0	0.06212	0.1565	23.84622	0.03009	7.20234	0.37778	11.11664	0.16615	1.97564	0.41703	0	0.03426	1.33415	13.94002	0.36746	0.00124	0.35301	0.00322	0.16154	0	17.67333	0.21816	0.00468	25.22979	1.38096	0.11088	9.49007	4.69476	0.80198	0.00709	0.0	0.0	50.11752	0.01158	0.98244	0.14019	4.85459	0	0.06419	0	0.83682	0	0.01736	14.18986	0.19753	1.36161	0.0	0.15944	0.0531	0.00126	7.95278	0.54551	0.09856	0.17431	0.0	78.98392	0.45972	0.03538	0.55685	4.09084	0.13679	0.03469	0	1.26984	0.00261	0.23169	0.17232	3.13107	0.0544	0.0	0.07872	0.07875	0.40788	0.46225
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02239	0.0	0	8.2134	0.00706	5.10371	0.11629	0.0	0	5.54447	37.11648	1.00967	0.0	0.09299	0	0.0	0	0.00632	0.0	1.53296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.01063	0.06811	0.70052	0.10025	0.0	0.00406	0.0	0.0	0	0.00217	0.0	0.0011	0.0	0.0	0.0	0.00877	0.0	0.24176	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.25581	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.04498	0.0	0.0	0.0	0.0	0.0	1.94018	0.0	13.29055	0.0	0.2004	0.0	0.01389	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0122	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.01089	0.0	0.0	0.0	0.0	0.0	0.02057	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12582	0	0.12002	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83455	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia	0.15446	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44925	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05431	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
